Timestamp,VehicleID,Speed_KMPH,Overspeed
2026-01-10 20:28:10,120,28.46,YES
2026-01-10 20:28:10,123,20.12,YES
2026-01-10 20:28:10,4,60.37,YES
2026-01-10 20:28:10,100,25.46,YES
2026-01-10 20:28:10,109,25.46,YES
2026-01-10 20:28:10,112,48.47,YES
2026-01-10 20:28:10,117,157.44,YES
2026-01-10 20:28:10,120,45.0,YES
2026-01-10 20:28:10,123,45.0,YES
2026-01-10 20:28:10,4,40.25,YES
2026-01-10 20:28:10,100,36.0,YES
2026-01-10 20:28:10,109,40.25,YES
2026-01-10 20:28:10,112,60.37,YES
2026-01-10 20:28:10,113,28.46,YES
2026-01-10 20:28:10,117,96.93,YES
2026-01-10 20:28:10,120,38.18,YES
2026-01-10 20:28:10,122,20.12,YES
2026-01-10 20:28:10,123,45.0,YES
2026-01-10 20:28:10,4,32.45,YES
2026-01-10 20:28:10,109,48.47,YES
2026-01-10 20:28:10,111,216.0,YES
2026-01-10 20:28:10,112,57.63,YES
2026-01-10 20:28:10,116,54.0,YES
2026-01-10 20:28:10,117,91.78,YES
2026-01-10 20:28:10,120,32.45,YES
2026-01-10 20:28:10,122,27.0,YES
2026-01-10 20:28:10,100,20.12,YES
2026-01-10 20:28:10,109,45.0,YES
2026-01-10 20:28:10,112,28.46,YES
2026-01-10 20:28:10,113,28.46,YES
2026-01-10 20:28:10,117,253.6,YES
2026-01-10 20:28:10,120,32.45,YES
2026-01-10 20:28:10,122,20.12,YES
2026-01-10 20:28:10,123,40.25,YES
2026-01-10 20:28:10,111,45.0,YES
2026-01-10 20:28:10,113,25.46,YES
2026-01-10 20:28:10,117,50.91,YES
2026-01-10 20:28:10,123,20.12,YES
2026-01-10 20:28:10,4,279.15,YES
2026-01-10 20:28:10,100,32.45,YES
2026-01-10 20:28:10,109,92.66,YES
2026-01-10 20:28:10,113,120.07,YES
2026-01-10 20:28:10,116,229.46,YES
2026-01-10 20:28:10,120,20.12,YES
2026-01-10 20:28:10,123,36.0,YES
2026-01-10 20:28:11,4,20.12,YES
2026-01-10 20:28:11,109,20.12,YES
2026-01-10 20:28:11,113,85.38,YES
2026-01-10 20:28:11,117,109.49,YES
2026-01-10 20:28:11,120,32.45,YES
2026-01-10 20:28:11,123,52.48,YES
2026-01-10 20:28:11,4,72.0,YES
2026-01-10 20:28:11,100,38.18,YES
2026-01-10 20:28:11,109,20.12,YES
2026-01-10 20:28:11,113,68.54,YES
2026-01-10 20:28:11,116,40.25,YES
2026-01-10 20:28:11,117,89.1,YES
2026-01-10 20:28:11,123,45.0,YES
2026-01-10 20:28:11,4,244.5,YES
2026-01-10 20:28:11,109,118.38,YES
2026-01-10 20:28:11,113,37.11,YES
2026-01-10 20:28:11,116,37.11,YES
2026-01-10 20:28:11,120,32.45,YES
2026-01-10 20:28:11,122,38.18,YES
2026-01-10 20:28:11,4,253.44,YES
2026-01-10 20:28:11,109,127.28,YES
2026-01-10 20:28:11,113,70.29,YES
2026-01-10 20:28:11,116,25.46,YES
2026-01-10 20:28:11,117,102.62,YES
2026-01-10 20:28:11,120,20.12,YES
2026-01-10 20:28:11,122,28.46,YES
2026-01-10 20:28:11,109,25.46,YES
2026-01-10 20:28:11,113,32.45,YES
2026-01-10 20:28:11,116,38.18,YES
2026-01-10 20:28:11,117,147.61,YES
2026-01-10 20:28:11,122,20.12,YES
2026-01-10 20:28:11,4,32.45,YES
2026-01-10 20:28:11,100,28.46,YES
2026-01-10 20:28:11,109,142.3,YES
2026-01-10 20:28:11,117,114.55,YES
2026-01-10 20:28:11,120,20.12,YES
2026-01-10 20:28:11,122,36.0,YES
2026-01-10 20:28:11,100,32.45,YES
2026-01-10 20:28:11,109,37.11,YES
2026-01-10 20:28:11,113,25.46,YES
2026-01-10 20:28:11,116,37.11,YES
2026-01-10 20:28:11,117,56.92,YES
2026-01-10 20:28:11,122,45.0,YES
2026-01-10 20:28:11,123,32.45,YES
2026-01-10 20:28:11,4,20.12,YES
2026-01-10 20:28:11,100,20.12,YES
2026-01-10 20:28:11,109,20.12,YES
2026-01-10 20:28:11,117,32.45,YES
2026-01-10 20:28:11,120,20.12,YES
2026-01-10 20:28:11,122,28.46,YES
2026-01-10 20:28:11,123,20.12,YES
2026-01-10 20:28:11,4,225.0,YES
2026-01-10 20:28:11,100,32.45,YES
2026-01-10 20:28:11,109,72.0,YES
2026-01-10 20:28:11,117,275.35,YES
2026-01-10 20:28:11,120,27.0,YES
2026-01-10 20:28:11,4,244.5,YES
2026-01-10 20:28:11,100,27.0,YES
2026-01-10 20:28:11,117,95.67,YES
2026-01-10 20:28:11,100,27.0,YES
2026-01-10 20:28:11,109,38.18,YES
2026-01-10 20:28:11,113,20.12,YES
2026-01-10 20:28:11,116,27.0,YES
2026-01-10 20:28:11,117,90.0,YES
2026-01-10 20:28:11,120,28.46,YES
2026-01-10 20:28:11,109,28.46,YES
2026-01-10 20:28:11,113,28.46,YES
2026-01-10 20:28:11,117,102.62,YES
2026-01-10 20:28:11,120,27.0,YES
2026-01-10 20:28:11,122,32.45,YES
2026-01-10 20:28:11,4,234.69,YES
2026-01-10 20:28:11,109,27.0,YES
2026-01-10 20:28:11,116,189.21,YES
2026-01-10 20:28:11,117,72.56,YES
2026-01-10 20:28:11,122,28.46,YES
2026-01-10 20:28:11,4,234.17,YES
2026-01-10 20:28:11,109,81.5,YES
2026-01-10 20:28:11,113,45.0,YES
2026-01-10 20:28:11,117,128.86,YES
2026-01-10 20:28:11,120,20.12,YES
2026-01-10 20:28:11,4,20.12,YES
2026-01-10 20:28:11,100,367.24,YES
2026-01-10 20:28:11,109,100.62,YES
2026-01-10 20:28:11,116,28.46,YES
2026-01-10 20:28:11,120,36.0,YES
2026-01-10 20:28:11,122,20.12,YES
2026-01-10 20:28:11,4,243.0,YES
2026-01-10 20:28:11,100,37.11,YES
2026-01-10 20:28:11,109,45.0,YES
2026-01-10 20:28:11,4,234.69,YES
2026-01-10 20:28:11,100,57.63,YES
2026-01-10 20:28:11,109,38.18,YES
2026-01-10 20:28:11,116,45.89,YES
2026-01-10 20:28:11,120,20.12,YES
2026-01-10 20:28:11,4,558.29,YES
2026-01-10 20:28:11,116,1268.49,YES
2026-01-10 20:28:11,122,40.25,YES
2026-01-10 20:28:11,4,308.11,YES
2026-01-10 20:28:11,100,72.56,YES
2026-01-10 20:28:11,109,20.12,YES
2026-01-10 20:28:11,116,54.74,YES
2026-01-10 20:28:11,123,27.0,YES
2026-01-10 20:28:11,4,279.58,YES
2026-01-10 20:28:11,100,352.04,YES
2026-01-10 20:28:11,113,226.61,YES
2026-01-10 20:28:11,116,45.89,YES
2026-01-10 20:28:12,4,2749.35,YES
2026-01-10 20:28:12,100,390.75,YES
2026-01-10 20:28:12,113,25.46,YES
2026-01-10 20:28:12,116,37.11,YES
2026-01-10 20:28:12,123,20.12,YES
2026-01-10 20:28:12,4,36.0,YES
2026-01-10 20:28:12,109,36.0,YES
2026-01-10 20:28:12,116,72.56,YES
2026-01-10 20:28:12,117,290.52,YES
2026-01-10 20:28:12,109,40.25,YES
2026-01-10 20:28:12,117,100.62,YES
2026-01-10 20:28:12,120,28.46,YES
2026-01-10 20:28:12,122,45.0,YES
2026-01-10 20:28:12,123,25.46,YES
2026-01-10 20:28:12,109,63.64,YES
2026-01-10 20:28:12,113,20.12,YES
2026-01-10 20:28:12,116,60.37,YES
2026-01-10 20:28:12,117,182.01,YES
2026-01-10 20:28:12,122,20.12,YES
2026-01-10 20:28:12,4,20.12,YES
2026-01-10 20:28:12,109,113.84,YES
2026-01-10 20:28:12,113,20.12,YES
2026-01-10 20:28:12,116,37.11,YES
2026-01-10 20:28:12,117,324.5,YES
2026-01-10 20:28:12,122,20.12,YES
2026-01-10 20:28:12,109,20.12,YES
2026-01-10 20:28:12,116,72.56,YES
2026-01-10 20:28:12,117,216.19,YES
2026-01-10 20:28:12,122,28.46,YES
2026-01-10 20:28:12,4,20.12,YES
2026-01-10 20:28:12,109,20.12,YES
2026-01-10 20:28:12,117,117.35,YES
2026-01-10 20:28:12,4,40.25,YES
2026-01-10 20:28:12,109,63.0,YES
2026-01-10 20:28:12,116,81.0,YES
2026-01-10 20:28:12,4,25.46,YES
2026-01-10 20:28:12,109,20.12,YES
2026-01-10 20:28:12,116,65.52,YES
2026-01-10 20:28:12,117,32.45,YES
2026-01-10 20:28:12,122,20.12,YES
2026-01-10 20:28:12,4,54.0,YES
2026-01-10 20:28:12,116,74.22,YES
2026-01-10 20:28:12,117,27.0,YES
2026-01-10 20:28:12,122,20.12,YES
2026-01-10 20:28:12,4,27.0,YES
2026-01-10 20:28:12,109,60.37,YES
2026-01-10 20:28:12,116,54.74,YES
2026-01-10 20:28:12,117,121.08,YES
2026-01-10 20:28:12,122,20.12,YES
2026-01-10 20:28:12,4,45.89,YES
2026-01-10 20:28:12,109,72.56,YES
2026-01-10 20:28:12,116,37.11,YES
2026-01-10 20:28:12,117,56.92,YES
2026-01-10 20:28:12,123,25.46,YES
2026-01-10 20:28:12,109,28.46,YES
2026-01-10 20:28:12,113,349.5,YES
2026-01-10 20:28:12,116,48.47,YES
2026-01-10 20:28:12,117,104.96,YES
2026-01-10 20:28:12,4,76.9,YES
2026-01-10 20:28:12,113,20.12,YES
2026-01-10 20:28:12,116,63.64,YES
2026-01-10 20:28:12,117,109.86,YES
2026-01-10 20:28:12,122,37.11,YES
2026-01-10 20:28:12,116,72.0,YES
2026-01-10 20:28:12,117,93.96,YES
2026-01-10 20:28:12,4,56.92,YES
2026-01-10 20:28:12,109,28.46,YES
2026-01-10 20:28:12,113,36.0,YES
2026-01-10 20:28:12,116,82.98,YES
2026-01-10 20:28:12,117,40.25,YES
2026-01-10 20:28:12,123,20.12,YES
2026-01-10 20:28:13,4,32.45,YES
2026-01-10 20:28:13,113,25.46,YES
2026-01-10 20:28:13,116,45.0,YES
2026-01-10 20:28:13,117,63.64,YES
2026-01-10 20:28:13,122,25.46,YES
2026-01-10 20:28:13,123,36.0,YES
2026-01-10 20:28:13,127,52.48,YES
2026-01-10 20:28:13,109,37.11,YES
2026-01-10 20:28:13,113,45.0,YES
2026-01-10 20:28:13,116,40.25,YES
2026-01-10 20:28:13,117,40.25,YES
2026-01-10 20:28:13,127,20.12,YES
2026-01-10 20:28:13,128,27.0,YES
2026-01-10 20:28:13,109,63.64,YES
2026-01-10 20:28:13,116,48.47,YES
2026-01-10 20:28:13,117,135.3,YES
2026-01-10 20:28:13,126,28.46,YES
2026-01-10 20:28:13,116,37.11,YES
2026-01-10 20:28:13,117,238.29,YES
2026-01-10 20:28:13,122,20.12,YES
2026-01-10 20:28:13,123,20.12,YES
2026-01-10 20:28:13,126,38.18,YES
2026-01-10 20:28:13,109,25.46,YES
2026-01-10 20:28:13,116,28.46,YES
2026-01-10 20:28:13,117,97.35,YES
2026-01-10 20:28:13,126,20.12,YES
2026-01-10 20:28:13,128,36.0,YES
2026-01-10 20:28:13,113,238.29,YES
2026-01-10 20:28:13,116,52.48,YES
2026-01-10 20:28:13,117,77.42,YES
2026-01-10 20:28:13,122,32.45,YES
2026-01-10 20:28:13,126,28.46,YES
2026-01-10 20:28:13,128,1001.59,YES
2026-01-10 20:28:13,109,20.12,YES
2026-01-10 20:28:13,113,235.55,YES
2026-01-10 20:28:13,122,37.11,YES
2026-01-10 20:28:13,123,20.12,YES
2026-01-10 20:28:13,126,28.46,YES
2026-01-10 20:28:13,127,20.12,YES
2026-01-10 20:28:13,4,164.23,YES
2026-01-10 20:28:13,113,275.35,YES
2026-01-10 20:28:13,116,76.9,YES
2026-01-10 20:28:13,117,64.9,YES
2026-01-10 20:28:13,123,20.12,YES
2026-01-10 20:28:13,126,54.74,YES
2026-01-10 20:28:13,127,27.0,YES
2026-01-10 20:28:13,129,20.12,YES
2026-01-10 20:28:13,109,28.46,YES
2026-01-10 20:28:13,113,32.45,YES
2026-01-10 20:28:13,116,60.37,YES
2026-01-10 20:28:13,117,199.22,YES
2026-01-10 20:28:13,123,20.12,YES
2026-01-10 20:28:13,126,20.12,YES
2026-01-10 20:28:13,113,25.46,YES
2026-01-10 20:28:13,116,40.25,YES
2026-01-10 20:28:13,4,57.63,YES
2026-01-10 20:28:13,109,20.12,YES
2026-01-10 20:28:13,113,52.48,YES
2026-01-10 20:28:13,117,25.46,YES
2026-01-10 20:28:13,126,25.46,YES
2026-01-10 20:28:13,130,37.11,YES
2026-01-10 20:28:13,4,28.46,YES
2026-01-10 20:28:13,116,72.56,YES
2026-01-10 20:28:13,117,153.0,YES
2026-01-10 20:28:13,4,20.12,YES
2026-01-10 20:28:13,109,37.11,YES
2026-01-10 20:28:13,113,40.25,YES
2026-01-10 20:28:13,116,54.0,YES
2026-01-10 20:28:13,117,45.0,YES
2026-01-10 20:28:13,126,32.45,YES
2026-01-10 20:28:13,127,37.11,YES
2026-01-10 20:28:13,130,20.12,YES
2026-01-10 20:28:14,109,72.56,YES
2026-01-10 20:28:14,116,52.48,YES
2026-01-10 20:28:14,122,189.0,YES
2026-01-10 20:28:14,126,198.2,YES
2026-01-10 20:28:14,127,28.46,YES
2026-01-10 20:28:14,113,207.0,YES
2026-01-10 20:28:14,116,45.0,YES
2026-01-10 20:28:14,117,91.78,YES
2026-01-10 20:28:14,122,180.22,YES
2026-01-10 20:28:14,126,27.0,YES
2026-01-10 20:28:14,127,20.12,YES
2026-01-10 20:28:14,109,20.12,YES
2026-01-10 20:28:14,113,54.74,YES
2026-01-10 20:28:14,116,25.46,YES
2026-01-10 20:28:14,117,95.67,YES
2026-01-10 20:28:14,126,20.12,YES
2026-01-10 20:28:14,130,25.46,YES
2026-01-10 20:28:14,109,25.46,YES
2026-01-10 20:28:14,116,1336.77,YES
2026-01-10 20:28:14,117,54.74,YES
2026-01-10 20:28:14,130,20.12,YES
2026-01-10 20:28:14,113,28.46,YES
2026-01-10 20:28:14,116,60.37,YES
2026-01-10 20:28:14,117,180.0,YES
2026-01-10 20:28:14,122,40.25,YES
2026-01-10 20:28:14,126,25.46,YES
2026-01-10 20:28:14,127,25.46,YES
2026-01-10 20:28:14,131,20.12,YES
2026-01-10 20:28:14,109,27.0,YES
2026-01-10 20:28:14,116,63.64,YES
2026-01-10 20:28:14,117,74.22,YES
2026-01-10 20:28:14,120,25.46,YES
2026-01-10 20:28:14,127,25.46,YES
2026-01-10 20:28:14,113,57.63,YES
2026-01-10 20:28:14,116,48.47,YES
2026-01-10 20:28:14,117,681.21,YES
2026-01-10 20:28:14,122,45.0,YES
2026-01-10 20:28:14,123,612.26,YES
2026-01-10 20:28:14,126,37.11,YES
2026-01-10 20:28:14,130,45.0,YES
2026-01-10 20:28:14,131,20.12,YES
2026-01-10 20:28:14,113,25.46,YES
2026-01-10 20:28:14,117,667.52,YES
2026-01-10 20:28:14,122,192.4,YES
2026-01-10 20:28:14,126,38.18,YES
2026-01-10 20:28:14,130,54.74,YES
2026-01-10 20:28:14,113,20.12,YES
2026-01-10 20:28:14,116,25.46,YES
2026-01-10 20:28:14,117,135.3,YES
2026-01-10 20:28:14,122,207.2,YES
2026-01-10 20:28:14,126,40.25,YES
2026-01-10 20:28:14,127,27.0,YES
2026-01-10 20:28:14,131,32.45,YES
2026-01-10 20:28:14,113,210.11,YES
2026-01-10 20:28:14,116,76.9,YES
2026-01-10 20:28:14,117,54.0,YES
2026-01-10 20:28:14,126,20.12,YES
2026-01-10 20:28:14,127,45.89,YES
2026-01-10 20:28:14,130,20.12,YES
2026-01-10 20:28:14,116,99.0,YES
2026-01-10 20:28:14,117,149.79,YES
2026-01-10 20:28:14,122,27.0,YES
2026-01-10 20:28:14,126,45.0,YES
2026-01-10 20:28:14,113,28.46,YES
2026-01-10 20:28:14,116,45.0,YES
2026-01-10 20:28:14,117,102.62,YES
2026-01-10 20:28:14,126,133.79,YES
2026-01-10 20:28:14,116,72.0,YES
2026-01-10 20:28:14,122,194.28,YES
2026-01-10 20:28:14,126,32.45,YES
2026-01-10 20:28:14,127,20.12,YES
2026-01-10 20:28:14,113,234.17,YES
2026-01-10 20:28:14,117,146.51,YES
2026-01-10 20:28:15,127,27.0,YES
2026-01-10 20:28:15,116,45.0,YES
2026-01-10 20:28:15,117,84.91,YES
2026-01-10 20:28:15,126,99.41,YES
2026-01-10 20:28:15,116,28.46,YES
2026-01-10 20:28:15,117,849.3,YES
2026-01-10 20:28:15,120,1928.04,YES
2026-01-10 20:28:15,126,45.89,YES
2026-01-10 20:28:15,127,45.89,YES
2026-01-10 20:28:15,117,766.43,YES
2026-01-10 20:28:15,120,48.47,YES
2026-01-10 20:28:15,123,1341.12,YES
2026-01-10 20:28:15,126,63.0,YES
2026-01-10 20:28:15,117,777.6,YES
2026-01-10 20:28:15,120,45.89,YES
2026-01-10 20:28:15,126,25.46,YES
2026-01-10 20:28:15,116,99.0,YES
2026-01-10 20:28:15,117,753.05,YES
2026-01-10 20:28:15,120,65.52,YES
2026-01-10 20:28:15,126,45.0,YES
2026-01-10 20:28:15,127,20.12,YES
2026-01-10 20:28:15,113,539.17,YES
2026-01-10 20:28:15,116,36.0,YES
2026-01-10 20:28:15,117,108.0,YES
2026-01-10 20:28:15,120,45.89,YES
2026-01-10 20:28:15,126,286.02,YES
2026-01-10 20:28:15,127,37.11,YES
2026-01-10 20:28:15,131,207.2,YES
2026-01-10 20:28:15,116,27.0,YES
2026-01-10 20:28:15,117,121.08,YES
2026-01-10 20:28:15,122,70.29,YES
2026-01-10 20:28:15,126,32.45,YES
2026-01-10 20:28:15,130,3333.94,YES
2026-01-10 20:28:15,117,163.0,YES
2026-01-10 20:28:15,120,90.45,YES
2026-01-10 20:28:15,126,28.46,YES
2026-01-10 20:28:15,120,74.22,YES
2026-01-10 20:28:15,123,1433.94,YES
2026-01-10 20:28:15,126,262.08,YES
2026-01-10 20:28:15,130,40.25,YES
2026-01-10 20:28:15,113,277.25,YES
2026-01-10 20:28:15,117,711.06,YES
2026-01-10 20:28:15,120,65.52,YES
2026-01-10 20:28:15,126,290.52,YES
2026-01-10 20:28:15,127,20.12,YES
2026-01-10 20:28:15,130,159.23,YES
2026-01-10 20:28:15,113,32.45,YES
2026-01-10 20:28:15,117,133.79,YES
2026-01-10 20:28:15,120,54.0,YES
2026-01-10 20:28:15,126,299.17,YES
2026-01-10 20:28:15,130,160.24,YES
2026-01-10 20:28:15,113,63.64,YES
2026-01-10 20:28:15,117,36.0,YES
2026-01-10 20:28:15,120,28.46,YES
2026-01-10 20:28:15,126,270.75,YES
2026-01-10 20:28:15,130,167.41,YES
2026-01-10 20:28:15,113,112.77,YES
2026-01-10 20:28:15,117,791.85,YES
2026-01-10 20:28:15,120,118.38,YES
2026-01-10 20:28:15,122,203.05,YES
2026-01-10 20:28:15,123,225.54,YES
2026-01-10 20:28:15,126,288.56,YES
2026-01-10 20:28:15,127,28.46,YES
2026-01-10 20:28:15,130,45.0,YES
2026-01-10 20:28:16,113,38.18,YES
2026-01-10 20:28:16,117,45.0,YES
2026-01-10 20:28:16,120,45.89,YES
2026-01-10 20:28:16,126,32.45,YES
2026-01-10 20:28:16,127,20.12,YES
2026-01-10 20:28:16,113,68.54,YES
2026-01-10 20:28:16,120,102.62,YES
2026-01-10 20:28:16,122,207.78,YES
2026-01-10 20:28:16,123,117.35,YES
2026-01-10 20:28:16,130,72.56,YES
2026-01-10 20:28:16,113,54.74,YES
2026-01-10 20:28:16,120,90.45,YES
2026-01-10 20:28:16,126,45.0,YES
2026-01-10 20:28:16,130,27.0,YES
2026-01-10 20:28:16,113,81.5,YES
2026-01-10 20:28:16,120,20.12,YES
2026-01-10 20:28:16,126,48.47,YES
2026-01-10 20:28:16,130,20.12,YES
2026-01-10 20:28:16,113,63.64,YES
2026-01-10 20:28:16,130,27.0,YES
2026-01-10 20:28:16,113,97.35,YES
2026-01-10 20:28:16,123,165.95,YES
2026-01-10 20:28:16,126,28.46,YES
2026-01-10 20:28:16,130,28.46,YES
2026-01-10 20:28:16,113,40.25,YES
2026-01-10 20:28:16,120,20.12,YES
2026-01-10 20:28:16,123,25.46,YES
2026-01-10 20:28:16,113,45.89,YES
2026-01-10 20:28:16,123,36.0,YES
2026-01-10 20:28:16,130,133.79,YES
2026-01-10 20:28:16,113,32.45,YES
2026-01-10 20:28:16,120,308.11,YES
2026-01-10 20:28:16,123,28.46,YES
2026-01-10 20:28:16,130,20.12,YES
2026-01-10 20:28:16,113,56.92,YES
2026-01-10 20:28:16,120,27.0,YES
2026-01-10 20:28:16,127,20.12,YES
2026-01-10 20:28:16,130,72.56,YES
2026-01-10 20:28:16,113,28.46,YES
2026-01-10 20:28:16,117,399.46,YES
2026-01-10 20:28:16,130,76.9,YES
2026-01-10 20:28:16,113,77.42,YES
2026-01-10 20:28:16,120,25.46,YES
2026-01-10 20:28:16,123,185.54,YES
2026-01-10 20:28:16,127,25.46,YES
2026-01-10 20:28:16,130,56.92,YES
2026-01-10 20:28:16,123,204.04,YES
2026-01-10 20:28:16,130,145.4,YES
2026-01-10 20:28:16,123,40.25,YES
2026-01-10 20:28:16,126,552.6,YES
2026-01-10 20:28:17,127,25.46,YES
2026-01-10 20:28:17,130,25.46,YES
2026-01-10 20:28:17,120,40.25,YES
2026-01-10 20:28:17,123,56.92,YES
2026-01-10 20:28:17,126,28.46,YES
2026-01-10 20:28:17,127,27.0,YES
2026-01-10 20:28:17,130,72.56,YES
2026-01-10 20:28:17,113,3298.91,YES
2026-01-10 20:28:17,120,25.46,YES
2026-01-10 20:28:17,123,204.04,YES
2026-01-10 20:28:17,126,45.0,YES
2026-01-10 20:28:17,127,28.46,YES
2026-01-10 20:28:17,130,65.52,YES
2026-01-10 20:28:17,120,28.46,YES
2026-01-10 20:28:17,123,142.3,YES
2026-01-10 20:28:17,130,52.48,YES
2026-01-10 20:28:17,123,148.98,YES
2026-01-10 20:28:17,127,28.46,YES
2026-01-10 20:28:17,130,45.0,YES
2026-01-10 20:28:17,113,27.0,YES
2026-01-10 20:28:17,120,28.46,YES
2026-01-10 20:28:17,123,52.48,YES
2026-01-10 20:28:17,127,36.0,YES
2026-01-10 20:28:17,120,25.46,YES
2026-01-10 20:28:17,123,40.25,YES
2026-01-10 20:28:17,113,97.35,YES
2026-01-10 20:28:17,123,144.0,YES
2026-01-10 20:28:17,127,20.12,YES
2026-01-10 20:28:17,130,135.0,YES
2026-01-10 20:28:17,120,25.46,YES
2026-01-10 20:28:17,123,173.82,YES
2026-01-10 20:28:17,126,239.14,YES
2026-01-10 20:28:17,127,37.11,YES
2026-01-10 20:28:17,130,169.09,YES
2026-01-10 20:28:17,113,37.11,YES
2026-01-10 20:28:17,120,91.78,YES
2026-01-10 20:28:17,123,234.69,YES
2026-01-10 20:28:17,130,108.0,YES
2026-01-10 20:28:17,113,27.0,YES
2026-01-10 20:28:17,123,213.93,YES
2026-01-10 20:28:17,126,108.37,YES
2026-01-10 20:28:17,127,45.89,YES
2026-01-10 20:28:17,130,45.0,YES
2026-01-10 20:28:17,113,63.64,YES
2026-01-10 20:28:17,120,25.46,YES
2026-01-10 20:28:17,123,180.9,YES
2026-01-10 20:28:17,126,85.38,YES
2026-01-10 20:28:17,130,25.46,YES
2026-01-10 20:28:17,113,38.18,YES
2026-01-10 20:28:17,126,45.0,YES
2026-01-10 20:28:17,130,65.52,YES
2026-01-10 20:28:17,132,52.48,YES
2026-01-10 20:28:17,133,374.34,YES
2026-01-10 20:28:17,123,117.0,YES
2026-01-10 20:28:17,126,32.45,YES
2026-01-10 20:28:17,130,28.46,YES
2026-01-10 20:28:17,133,48.47,YES
2026-01-10 20:28:17,113,38.18,YES
2026-01-10 20:28:17,120,37.11,YES
2026-01-10 20:28:17,123,32.45,YES
2026-01-10 20:28:17,126,108.37,YES
2026-01-10 20:28:17,127,20.12,YES
2026-01-10 20:28:17,130,84.91,YES
2026-01-10 20:28:17,123,90.45,YES
2026-01-10 20:28:17,126,95.67,YES
2026-01-10 20:28:17,127,36.0,YES
2026-01-10 20:28:17,130,76.9,YES
2026-01-10 20:28:18,113,32.45,YES
2026-01-10 20:28:18,120,28.46,YES
2026-01-10 20:28:18,123,159.48,YES
2026-01-10 20:28:18,126,92.66,YES
2026-01-10 20:28:18,127,40.25,YES
2026-01-10 20:28:18,130,54.74,YES
2026-01-10 20:28:18,120,52.48,YES
2026-01-10 20:28:18,123,774.47,YES
2026-01-10 20:28:18,126,88.64,YES
2026-01-10 20:28:18,127,37.11,YES
2026-01-10 20:28:18,113,40.25,YES
2026-01-10 20:28:18,123,344.48,YES
2026-01-10 20:28:18,126,60.37,YES
2026-01-10 20:28:18,127,240.15,YES
2026-01-10 20:28:18,130,205.23,YES
2026-01-10 20:28:18,133,1145.8,YES
2026-01-10 20:28:18,126,68.54,YES
2026-01-10 20:28:18,127,275.35,YES
2026-01-10 20:28:18,130,63.64,YES
2026-01-10 20:28:18,133,177.28,YES
2026-01-10 20:28:18,113,54.74,YES
2026-01-10 20:28:18,120,45.89,YES
2026-01-10 20:28:18,126,64.9,YES
2026-01-10 20:28:18,127,266.53,YES
2026-01-10 20:28:18,130,81.5,YES
2026-01-10 20:28:18,133,162.25,YES
2026-01-10 20:28:18,113,28.46,YES
2026-01-10 20:28:18,123,20.12,YES
2026-01-10 20:28:18,126,82.98,YES
2026-01-10 20:28:18,127,32.45,YES
2026-01-10 20:28:18,130,48.47,YES
2026-01-10 20:28:18,133,181.12,YES
2026-01-10 20:28:18,113,20.12,YES
2026-01-10 20:28:18,120,27.0,YES
2026-01-10 20:28:18,126,96.93,YES
2026-01-10 20:28:18,127,25.46,YES
2026-01-10 20:28:18,133,149.79,YES
2026-01-10 20:28:18,113,37.11,YES
2026-01-10 20:28:18,120,52.48,YES
2026-01-10 20:28:18,126,52.48,YES
2026-01-10 20:28:18,133,40.25,YES
2026-01-10 20:28:18,126,64.9,YES
2026-01-10 20:28:18,132,364.47,YES
2026-01-10 20:28:18,133,115.26,YES
2026-01-10 20:28:18,113,60.37,YES
2026-01-10 20:28:18,120,129.8,YES
2026-01-10 20:28:18,123,20.12,YES
2026-01-10 20:28:18,126,90.45,YES
2026-01-10 20:28:18,127,28.46,YES
2026-01-10 20:28:18,130,320.48,YES
2026-01-10 20:28:18,133,36.0,YES
2026-01-10 20:28:18,126,191.34,YES
2026-01-10 20:28:18,133,104.96,YES
2026-01-10 20:28:18,113,38.18,YES
2026-01-10 20:28:18,126,104.96,YES
2026-01-10 20:28:18,132,20.12,YES
2026-01-10 20:28:18,133,27.0,YES
2026-01-10 20:28:18,134,1002.84,YES
2026-01-10 20:28:19,113,25.46,YES
2026-01-10 20:28:19,120,45.0,YES
2026-01-10 20:28:19,126,126.32,YES
2026-01-10 20:28:19,133,109.86,YES
2026-01-10 20:28:19,113,40.25,YES
2026-01-10 20:28:19,120,93.96,YES
2026-01-10 20:28:19,126,57.63,YES
2026-01-10 20:28:19,133,74.22,YES
2026-01-10 20:28:19,113,32.45,YES
2026-01-10 20:28:19,120,45.89,YES
2026-01-10 20:28:19,123,37.11,YES
2026-01-10 20:28:19,126,20.12,YES
2026-01-10 20:28:19,127,40.25,YES
2026-01-10 20:28:19,130,495.0,YES
2026-01-10 20:28:19,132,20.12,YES
2026-01-10 20:28:19,113,20.12,YES
2026-01-10 20:28:19,120,27.0,YES
2026-01-10 20:28:19,126,96.93,YES
2026-01-10 20:28:19,132,28.46,YES
2026-01-10 20:28:19,135,93.96,YES
2026-01-10 20:28:19,113,27.0,YES
2026-01-10 20:28:19,120,32.45,YES
2026-01-10 20:28:19,123,20.12,YES
2026-01-10 20:28:19,126,72.56,YES
2026-01-10 20:28:19,130,137.08,YES
2026-01-10 20:28:19,133,54.0,YES
2026-01-10 20:28:19,113,40.25,YES
2026-01-10 20:28:19,120,32.45,YES
